comment,Sentiment,Confidence
保护！,0,0.93595
90后的我只要老婆愿意我想生四五个目前两个,2,0.842227
都不卷了，女人会自己卷,0,0.553759
品质,2,0.983147
那是因为结婚成本太高吧？,0,0.990832
我真这么觉得啊,0,0.754679
软肋,0,0.723247
这一点上男生一样，结婚还是一样被催,0,0.997915
那我就放心了,2,0.997809
钱呗,0,0.840576
高了,0,0.733626
高了,0,0.733626
保护,0,0.887793
那我可太快乐了,0,0.997386
好好好好好好好,0,0.99993
有钱那结婚生孩子养确实不错，但没钱单身一样也舒服快乐,0,0.836577
不快乐，只是不愿意更不快乐罢了,0,0.800427
更卷了,2,0.734153
清醒，但是不一定快乐,0,0.325067
关我啥事,0,0.979098
可我真觉得都一样，而且我更喜欢女儿,2,0.984518
还有800？任重道远啊,0,0.769405
不快乐,0,0.829797
抱歉不是夜班就是下夜班，看不了,0,0.982141
保护,0,0.887793
好好好,0,0.999795
期待,2,0.994713
别人不知道，我是真快乐,0,0.311527
想起之前，家里女孩16岁没出嫁，汉朝就要加五倍的赋税（噗）,0,0.117082
但现在是一直在建学校,2,0.939425
说清楚一点，是珠三角以外的,0,0.530171
快乐飞起～～～～,0,0.840047
不急是因为有更着急的事，这个只是短期看不出来而已,0,0.964847
up总结非常一针见血,2,0.99203
保护,0,0.887793
我不是在生活 我在生存。。。,0,0.996203
我一个男的都觉得说得对,2,0.744436
60岁以前是快乐的,0,0.977767
cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,2,0.967302
你想多了，这不算反抗，单纯没钱而已,0,0.985427
38岁结婚就是一个笑话,0,0.970511
快乐的一笔,0,0.999904
好好好,0,0.999795
我笑了,0,0.516582
80后老阿姨一枚，告诉你可太快乐啦！！,0,0.987755
男的也一样啊。。,0,0.702774
那可太快乐了,0,0.994296
+-,0,0.168577
我男的，真理解不了重男轻女,0,0.984291
保护,0,0.887793
保护,0,0.887793
不赞同。你真实实在在给钱给时间让大家能放心养孩子，大家不会这么说的！,0,0.998636
所以你不管干什么都会被说，那么为什么不干自己喜欢的事呢？,0,0.997554
35岁就已经没人要了,0,0.997966
800万太多了！,0,0.931029
美国,2,0.859124
单身不那么快乐，但结婚绝对痛苦,0,0.411702
我单身我快乐，痛苦从我这一代消失吧。,0,0.604712
保护,0,0.887793
快乐大了,0,0.999541
好好过完这一生就行了，生活太难了,0,0.970184
假装快乐，但又没有办法。,0,0.864489
至少我是快乐的,0,0.97418
没有收入谈何现在,0,0.96258
不再对老板逆来顺受,0,0.992953
80后都是高龄产妇上年纪,0,0.506865
至少不会更差,0,0.998343
保护,0,0.887793
保护,0,0.887793
我还不够木讷？,0,0.998694
妈呀！这就是我！,0,0.243744
跌就跌吧我汤姆的浪浪山都翻不出去,0,0.986993
马云：正是在下,2,0.770416
who care,2,0.94406
太真实了,0,0.483132
保护,0,0.887793
但是我只想要女儿……,0,0.340334
？？别开地图炮，拿数据说话,0,0.999761
男的面临的不也是吗？单单只说女性？,0,0.996151
好好好,0,0.999795
挺好的,2,0.99812
6,2,0.9009
哈哈哈哈哈,2,0.99747
首先我是广东人其次我喜欢女儿最后我不喜欢孩子因为我没钱,0,0.824953
正在积攒怒气值,2,0.363009
觉醒年代,2,0.400189
那可太快乐了，我的快乐你想象不到,0,0.964313
开心极了 想吃啥吃啥 想去哪玩去哪玩,2,0.969018
94的我太快乐了,0,0.998292
怎么选都是错的，至少我当下的快乐是真实的！,0,0.645236
怎么还有八百万呐,0,0.98939
钱,0,0.874019
保护,0,0.887793
因为没钱，自己都朝不保夕，哪有能力养孩子,0,0.975327
好好好,0,0.999795
好好好,0,0.999795
好好好,0,0.999795
好好好好好好,0,0.999884
舒服,0,0.999563
确实，我男的，感觉挺抽象的，我真不明白生男生女为什么还要去选，如果真的是个有责任心的父母，要男的和要女的不应该是一样的吗,0,0.866682
好好好,0,0.999795
真正能强大自身的是克服苦难的意志和咬牙坚持的努力，而不是苦难本身,2,0.808154
嗯，做自己吧,0,0.0559546
800万还是太多了,0,0.915396
房车彩礼呗还能是谁,0,0.895117
为啥会不快乐呢？没那些烦恼事还能不快乐？,0,0.241555
爱谁结谁结 压力大死 等我有钱自己收养一个小孩,0,0.783176
保护,0,0.887793
快乐,0,0.999885
我没我错了，我29.9岁结婚的，还差几天30岁,0,0.962739
保护,0,0.887793
保护,0,0.887793
这不显得您枪法准嘛,0,0.948966
25号宇宙,2,0.991761
我就只想要个女儿,0,0.789441
6,2,0.9009
不过日韩奖给生孩子的那点钱也不多,0,0.098865
医院生娃的太多了排队排累挂号100块医生态度也傲慢，真的是你不生有的是人生,0,0.998149
点了,0,0.501211
点了,0,0.501211
快乐快乐快乐快乐快乐,0,0.99939
快乐快乐快乐快乐快乐快乐,0,0.99923
确实！,0,0.56011
好好好,0,0.999795
保护,0,0.887793
我自己都养不起，现在没力气想孩子,0,0.942199
我竟然有点听不懂在说什么 是我太年轻了吗？,0,0.987104
快乐！不结婚就是清醒，再说也不是一个人还有朋友她们都不结,0,0.341582
快乐！我确信不结婚是清醒，我不是一个人，现在年轻人有几个结婚的？,0,0.871798
只信任自己爱的人和父母,0,0.822488
就是结婚就会有孩子，没有经济实力孩子会受苦，这也是不结婚的理由,0,0.0191963
我不生有的是人生,0,0.573595
不将就，不会和不爱的人在一起,0,0.165522
太对了呀这就是现实女性太难了,2,0.309507
当下是快乐就足够了,0,0.994726
我姐都俩孩子了，我都没结婚,0,0.0912019
保护,0,0.887793
《凑个好字》,2,0.867665
6 畸形的性别比,2,0.56469
好啊多降点,2,0.425625
难道不是吗？？？,0,0.999149
。。。,0,0.709611
对,2,0.823896
离婚两年不想再结,0,0.998118
年轻男人,2,0.997294
好好好,0,0.999795
当然是清醒了,2,0.685785
6666,2,0.828464
我做建材销售的今年换了三家公司了领证何止激烈,0,0.667163
没钱什么都不对,0,0.998364
最后一期,2,0.958962
今天必须关注，不关注首页都不给我推了,2,0.732955
你是什么成分？？？,0,0.999936
保护,0,0.887793
我，男，30岁，未婚,2,0.721489
快乐,0,0.999885
00后还没出手呢,0,0.981042
目前看来比结婚快乐,0,0.855734
我相反，反而更喜欢女孩,2,0.948282
那可谓是相当快乐,0,0.999157
没错是每“个人”的想法,2,0.759151
感谢博主愿意为我们付出真正的心里话,2,0.997981
那可是相当快乐,0,0.998188
难道不是？,0,0.996845
幽默,2,0.995087
好好好,0,0.999795
谢谢你这么夸我，但我不配,2,0.583837
前边的 五百万哪够阿,0,0.538975
漂亮,2,0.999952
我听说内卷是因为人多，所以挺开心的,2,0.993678
有没有想过这种想法是怎么形成了，日本的年轻人在二十年前是不是也这么想的,0,0.15859
很快乐,0,0.999751
就要女孩,2,0.16338
不不不 看看有娃up 一个接一个的生,1,0.846487
加油,2,0.999776
加油,2,0.999776
医疗养老教育住房,2,0.334923
？,0,0.993778
保护,0,0.887793
有没有可能真的是没安好心呢？？,0,0.967367
好好好,0,0.999795
哈哈哈哈哈哈哈,2,0.974361
我是人，不是人口,0,0.946782
快乐,0,0.999885
别找补谢谢,2,0.853812
居然还有这么多,0,0.983355
保护,0,0.887793
我为什么要去，我都已经累了，难道不该休息吗？去看看别人的人生比我更难过吗？这不会得到安慰,0,0.992854
UP忘记了子女教育成本这个大头,2,0.183822
00后真不能怪吧，高中之前不让早恋，大学疫情隔绝3年，刚毕业就说结婚，就是让鹰学飞都没这么快的,0,0.961769
叫几个好兄弟一起住天天打游戏我快乐的很,0,0.999378
还有这么多,2,0.830934
呵呵，想多了吧，不卷了？,0,0.0459748
除非年轻一代真的有余钱、有余力去养活孩子，孩子自己也不用互相卷,0,0.388616
清醒的糊涂,0,0.529952
不用管别人说，就看自己喜不喜欢,0,0.137445
砖家,0,0.672783
开始正题了，夹带私货牛阿,2,0.948076
就是没安好心,0,0.603261
2013谐音是爱你一生 所以2013和2014超多人结婚,2,0.55568
？？？？？你咋不说男的婚后状况呢,0,0.999928
无比快乐，想买什么买什么想玩什么玩什么,0,0.976891
棒,2,0.999764
保护,0,0.887793
平均30 哈哈哈哈,2,0.966846
好好好,0,0.999795
不容乐观,0,0.856553
真的,0,0.239615
保护,0,0.887793
大学生毕业饭都吃不上，拿什么结婚啊（悲,0,0.976173
保护,0,0.887793
还是很多啊,2,0.343845
快乐,0,0.999885
保护,0,0.887793
不找事，当然快乐,0,0.445168
任何快乐都是短暂的,0,0.989709
快樂,2,0.975007
好好好,0,0.999795
说太有道理了这些！,0,0.315443
年轻人清醒了,2,0.387969
放下个人素质，享受缺德人生。,2,0.729782
精英教育好个屁，优化职业教育才是出路,0,0.68745
这点不同意，自己不想背负，大大方方说自己不愿意就好，也没人怪你,0,0.987548
明显生女孩好,2,0.928625
但是反击没什么用，你同样改变不了别人,0,0.730592
韩国很恐怖，幼儿变成稀有动物，幼儿园小学大批0生源而关门,0,0.993726
没面包拿什么结婚过柴米油盐,0,0.676592
太多了,0,0.867628
保护,0,0.887793
至少我现在很快乐，以后的事交给以后的我去想，也有可能活不到以后啊,0,0.956692
撕裂我……,2,0.468097
快乐啊，没人催就更快乐了,0,0.963557
与其说是信任危机不如说是人性意识提高吧,0,0.987912
哈哈哈哈这些男的要找不到老婆,2,0.325688
我也是这么看的,2,0.66577
女士，你也不想生个打螺丝的孩子吧,0,0.997622
这才是真正的红利,2,0.91848
这不是个体考虑的问题,0,0.993568
怎么就没男的呢，孩子不教育工作不平衡默认自己赛博人？,0,0.997294
最后一期,2,0.958962
人口一旦负增长，就是无解，自古皆是,1,0.642241
怎么这么高，好好好，蒸蒸日上,0,0.994223
他nnd女儿小时候贴心，嫁了人胳膊肘就向外拐,2,0.912429
快乐！！！,0,0.999735
不正常吗这年龄 再早点心智都还没成熟,0,0.997937
确实只是个人看法,0,0.888134
我的快乐你想象不到,0,0.0454704
这么多多多多,2,0.433185
只有,0,0.959863
难道不是吗？,0,0.997683
很多工厂和部分单位根本不要女性，但招聘不能直接说，投的简历一看就丢,0,0.981661
一人吃饱 全家不饿,2,0.357672
加油,2,0.999776
保护,0,0.887793
好好好,0,0.999795
现在清华北大的有的都找不到工作,2,0.42663
非常快乐,0,0.999783
一个人钱是真的够用,2,0.850523
一点要的话，要清醒的痛苦不要麻木,0,0.98717
赢！,2,0.897963
2022疫情，主要得看今年结婚,2,0.960199
应该找个异性搭子,0,0.036928
婚姻得不到保障,2,0.495981
真的快乐,0,0.999558
跟我一样一样的,2,0.358522
哈哈哈哈,2,0.975279
过得好不好我自己还不清楚吗,0,0.913237
可不单单是知乎，贴吧也一样,0,0.0101982
自我安慰罢了，背后全是焦虑,0,0.99825
ip正确（乐）,2,0.853837
996没空,2,0.532088
保护,0,0.887793
没钱你能干啥？,0,0.999444
先养活自己和家人先吧,0,0.0790354
交给00后,2,0.803746
太多了吧,0,0.996648
到底是鸭脖还是牛肉？？？,0,0.985044
但是苦难是不可避免的，是能让人清醒的，苦难是有价值的,1,0.718794
保护,0,0.887793
确实,0,0.483035
结婚做什么，踏进另一个牢笼吗,0,0.719365
保护！,0,0.93595
还有空间，不要方,0,0.867262
我不快乐，但是我没办法，,0,0.84471
真的快乐,0,0.999558
好的,2,0.99834
保护,0,0.887793
三连有了！！！,2,0.139634
对的,2,0.957041
相当清醒,2,0.981475
88的丁克,2,0.582727
说的没错,2,0.836268
生存压力是主要原因,0,0.493005
这就不用你操心了，清醒的选择，自作自受的开心,2,0.970754
大学毕业生越来越多了23333,2,0.966665
90后，想想自己结婚那会。30w,0,0.147909
保护,0,0.887793
什么事人口素质在提高,0,0.969369
肯定不快乐，否则不会到处去共情,0,0.945737
整天发兰博基尼5块优惠卷,0,0.292345
下载下载,2,0.924366
广东只有潮汕好吧,0,0.870167
但是产科关停不是什么好事，这种情况医学生未来选择妇产科的意愿下降，那么妇产科医生的水平也会相应下降,0,0.992867
乐死我了每天做梦都是笑醒的。,2,0.541924
h,2,0.827931
真的快乐,0,0.999558
我妹91年的，3个孩子，也不是80后呀,0,0.580022
肉夹馍,2,0.58008
jjs,2,0.628286
保护,0,0.887793
我们西南小县城 人手一个二孩 老大都大学了,2,0.151716
保护,0,0.887793
我也是这么想的,2,0.975675
的确,2,0.413631
乐不思蜀,2,0.686822
吃瓜到老家,2,0.776322
人的商品化,2,0.496396
没毛病,0,0.727615
哈？？,0,0.972812
生男生女都一样要消费，到底是哪里觉得生女可以少花一点?真的很好笑啊,0,0.954528
过了，并不想,0,0.967804
解读成？？事实如此阿好嘛！！,0,0.999539
潮汕人表示是真的,1,0.113453
挺好的,2,0.99812
快乐，相当快乐，自己赚钱自己活，有什么不快乐的,0,0.998739
我会在不快乐和佷不快乐之间选者前者,0,0.286972
既然你这么说，你累了你为什么不去休息？,0,0.999535
好好好,0,0.999795
我们家这边根本,2,0.84941
太快乐了,0,0.989325
保护,0,0.887793
我有得选择吗？,0,0.985074
保护,0,0.887793
我觉得人赤裸裸的来，就该赤裸裸的走，人本来就是孤独的生物,2,0.753068
广州的月子中心，一年比一年贵了。。,2,0.580002
七百万,2,0.02623
哈,2,0.979908
哈,2,0.979908
保护,0,0.887793
这很好,2,0.999347
动起来动起来,2,0.99713
82年的单身男，单身真的很自由很快乐,0,0.998721
快乐,0,0.999885
晚上就不快乐了,0,0.118488
说快乐有几个有能力的？,0,0.337525
那是没有快乐所以我快乐而已,0,0.283216
是我,2,0.208737
请叫我单身贵族,0,0.391359
快乐的很,0,0.999904
这话问得，应该问孤独终老快乐吗？,0,0.852418
怎么解决心理生理问题？,0,0.995416
那可太快乐了,0,0.994296
说就说呗毕竟对方几栋房doge,0,0.835599
我养条狗都比养娃快乐,0,0.821826
不后悔,2,0.8977
远的我不说  现在我是相当嗨皮的想吃吃想喝喝,2,0.972178
我想说：不是我不想结婚！是没人愿意跟我结婚,0,0.996471
保护,0,0.887793
平常上网刷视频。。。看得我一激灵，后面怎么没有广告？,0,0.523879
要不然呢？,0,0.954636
年轻人也是一个群体，这些事不是一个人干的，有的年轻人啥也没干。,0,0.911496
666,1,0.677709
不经娃同意生他来世上挨卷受罪,0,0.996304
还不够,0,0.99601
这种事不需要担心，见证就可以,2,0.978893
至少我当下很快乐,0,0.988258
真快乐,0,0.897585
确实,0,0.483035
是真的快乐,0,0.999369
真的不要太快乐好嘛！！！,0,0.935373
养不起,0,0.477511
八百万太多了，一二百万就不错,2,0.0637737
毒鸡汤,2,0.571462
没钱而已,0,0.995789
说的是女的吧,0,0.892655
没急，嫌多了,0,0.965851
保护,0,0.887793
保护,0,0.887793
保护,0,0.887793
淳平（幻视）,2,0.731617
觉醒年代,2,0.400189
还是挺高的啊 哪有这么夸张...,2,0.793826
保护,0,0.887793
风险,0,0.969449
我不想劳动,0,0.996044
自己过日子真的不要太舒服,0,0.282482
好的很，支持。是时候改变了,2,0.999731
快乐,0,0.999885
保护,0,0.887793
时代在发展，社会在进步，人的思想要革新,1,0.503446
结婚是选择，不是义务。,0,0.913027
时间会证明一切,2,0.689493
哈哈哈哈哈,2,0.99747
好！不要生才好,2,0.934093
年轻人活的通透！,2,0.986168
结了婚天天想死，离婚之后快乐得要命,0,0.913877
太慢了,0,0.999989
准备要个女孩，但又怕再来一个男孩,0,0.120717
788w,2,0.969597
快乐,0,0.999885
3%。,2,0.286264
6,2,0.9009
保护,0,0.887793
养娃对父母的要求太高,0,0.930071
哈哈哈哈三巨头,2,0.864312
关键是没钱,0,0.867139
还有谁想不开在结婚啊,0,0.790123
难道不是吗,0,0.99591
对,2,0.823896
只要吃苦，就有吃不完的苦,2,0.13938
真的快乐,0,0.999558
不结婚，起码前半生是快乐的，至于后半生。。有没有还是另一回事呢,0,0.973291
不生是一种善良,2,0.749397
让那个人去生，他不是很大爱吗，把他绑起来天天让他生,0,0.29152
太快乐了！我妈都羡慕的那种,0,0.999693
保护,0,0.887793
儿孙自有儿孙福，没有儿孙我享福,2,0.102821
还有江西,2,0.919168
保护,0,0.887793
养不起就不生！,0,0.993722
真的快乐  很清醒,0,0.997351
你硬币有了,0,0.899919
至少现在快乐，不会有遗憾，等到老了发现啥都没试过，真的会哭,0,0.731403
你不可能永远欺骗所有人,0,0.999687
只要第一个孩子是男孩，很多人都不会愿意继续生,0,0.384561
很真实，不愿意当牛马,2,0.961378
太多了,0,0.867628
可不要太快乐，自己赚钱自己花，轻轻松松,0,0.441058
82单身，现在一个人，简单生活，平淡无奇。没有遗憾，不后悔。曾经的情绪波动只是年少无知而已,2,0.0160895
女儿多好啊，那堆男的居然喜欢儿子，是不是有毛病【本人男】,2,0.58307
很快乐,0,0.999751
好好好,0,0.999795
山东表示正确，我叔40多了要了唯一一个儿子,2,0.767356
保护,0,0.887793
保护,0,0.887793
别说，我是广州人，我多么希望我生一个女儿,2,0.165412
相当清醒相当快乐,0,0.999758
太快乐了,0,0.989325
确实,0,0.483035
太快乐了，无忧无虑，自由自在,0,0.999952
要相信前人和后人的智慧，总之不关我事,2,0.253701
怎么还有这么多,0,0.990998
年纪大了就会觉得现在的想法好傻,0,0.858907
.,2,0.256926
我都想死了,0,0.980149
主要是城市化造就现在年轻人的观念！,2,0.865137
不可能的,0,0.966872
结婚 生娃 就快乐吗？你确定？,0,0.998238
叛逆？这词不对。应该说 活的通透 清醒！,0,0.994292
所有人,2,0.425177
没事啊,2,0.680214
这大概率和前面的不是同一批人,0,0.900747
多了,2,0.415365
那为什么感觉周围的人都结婚了？IP云南,0,0.718382
累就休息，神TM还凌晨四点去看别人忙。,0,0.844989
90后结婚的也很多,2,0.976496
普通打工的哪个养的起三个？？？？,0,0.996107
身边认识的人生的都是男孩,2,0.999664
我的想法就是 我凭什么要生一个跟我受苦,0,0.997291
广东珠三角不是这样的，不要把广东一概而论，这不严谨谢谢,0,0.994637
不是不想结婚，就是竞争不过花言巧语的渣男和有钱有房的老男人罢了,0,0.993119
真的爽，赚多少花多少,0,1
幽默,2,0.995087
难道不是吗？,0,0.997683
忘掉别人的标准感受自己的幸福——郑辛遥,0,0.993704
当你觉得累就去休息，不然急诊室里躺着的就是你,2,0.852532
幼儿园都合并了好吗 小学有些地段不行连人没,0,0.972067
哈哈哈,2,0.998853
育儿假没享受过,0,0.991958
打家劫舍人工智能不好代替,0,0.980549
好好好,0,0.999795
不然？,0,0.955803
至少我生活的泉州少见，能给生就不错了,2,0.996148
住房教育医疗,1,0.226058
是教育,2,0.499621
保护,0,0.887793
比如网课 诈骗,0,0.952841
但是母乳喂养 不是最应该的吗 ？,0,0.44943
500w以下 不足双色球开奖了,0,0.737088
保护,0,0.887793
保护！！,0,0.939151
快乐,0,0.999885
确实是这样啊,0,0.958297
保护,0,0.887793
好好好,0,0.999795
我算是看出来了，你们个个都是身怀绝技啊,0,0.0152402
透彻,2,0.994382
好好好,0,0.999795
逆天,2,0.980563
好好好,0,0.999795
真的快乐,0,0.999558
666,1,0.677709
结完婚巨后悔，不如谈恋爱,0,0.996171
本来就是好不好,0,0.604984
35岁 艹,2,0.681681
有会约 有炮打 谈什么恋爱 结什么婚 生什么娃,2,0.598159
好好好,0,0.999795
加上海外华人还是有很多人生的,2,0.9671
只要你肯吃苦，你这辈子都有吃不完的苦,2,0.115023
那可真是太快乐了,0,0.96681
保护,0,0.887793
建议多吃预制菜,2,0.771683
想想都快乐！,0,0.997844
保护,0,0.887793
永远不可能的，钱进去好进，出不来的,0,0.99574
快乐的要死不好意思,0,0.937583
实话实说，他是不是这样吧,0,0.993978
十年后再说我们有的是人,2,0.680851
保护,0,0.887793
怎么不快乐，200块的爱情一个月能去三四次,0,0.0906972
保护,0,0.887793
保护,0,0.887793
有啊，100产检优惠卷,2,0.878654
结婚麻烦的要死，还是一个人自由自在多好,0,0.220852
不要太真实了,0,0.875131
无所谓 我会带着我3000的工资到老,0,0.627963
卧槽，到家了,0,0.998837
还真的挺快乐,0,0.998398
快乐,0,0.999885
非常快乐,0,0.999783
啊巴巴,2,0.917215
被逼的无赖选择，当一个人工作只能勉强养活自己时结婚生子就完全不用考虑了。,0,0.999093
哈哈哈哈,2,0.975279
攻击性有待提高,0,0.877797
快乐  赚多少花多少 不用给其他人花也不用管别人 挺好的,0,0.985667
保护,0,0.887793
不快乐，但也没烦恼，孤独感也是有的，但也有办法缓解,0,0.965153
还真是,0,0.690368
先共情，然后很容易的把不婚，贴上时髦，上进，独立的标签，up主耍的真溜。,2,0.648515
我正好相反，过了30反而越不想结婚,0,0.67884
快乐得很！,0,0.999904
说得好,2,0.971771
结个锤子的婚  ,0,0.975219
对精英来说永远不会急,2,0.235153
保护,0,0.887793
前面的 半数你觉得很少是吧 …..,0,0.891153
对身体的支配，需要整个宇宙。,2,0.986219
真心快乐,0,0.997652
说得好，每个人都是独立的个体！,2,0.990133
品质高,2,0.998899
不结婚也能满足需求还省钱结什么婚,2,0.523515
还是多,2,0.143378
好好好,0,0.999795
不结婚，也不代表就是单身,0,0.942094
33了，单身是我快乐，有大把时间和精力去追梦,0,0.995658
快乐，相当快乐，我就这么告诉你,0,0.999806
凭实力单身,2,0.688335
别想太多，都奔30开始相亲了还指望什么爱情,0,0.678536
好好好,0,0.999795
800万还是有点高,0,0.981366
不是都说日子甜吗？怎么没人甜到想结婚呢,0,0.963124
什么年代了还想要男孩，，,0,0.166205
还有补课，老师真赚钱,2,0.341734
怀孕产检就2万起步   还不谈生下来,0,0.82134
保护,0,0.887793
确实，内卷卷个屁呀卷。,0,0.982715
不快乐，但是结婚生子会更不快乐,0,0.157522
我觉得比我快乐(?▽?),0,0.985775
快乐坏了,0,0.155296
两害相较取其轻,0,0.992641
震惊？只能说是回归自然了,0,0.991484
噔  噔  咚,2,0.892584
人间清醒,2,0.97616
三连，三连,2,0.911508
不幸福，很多是从结婚开始的,0,0.850717
不生也是一种善良，真的，没有想好做父母就先不要生,0,0.848903
钱难挣啊有钱活的都更久,0,0.993448
快乐,0,0.999885
儿孙自有儿孙福，没有儿孙我享福,2,0.102821
难，都难啊,0,0.978585
我母亲周五单身女性很多，结果就是晚年很惨,0,0.182802
你不急有的是人急doge,1,0.470126
我简直嗨到不行,0,0.964143
那确实，只是很多人看不明白,0,0.682402
还有那么多，我天。,2,0.643332
越单身越快乐,0,0.998527
有我一个～爱老婆～,2,0.937005
真的是这样么 被淘汰的都是末流的 真正的好学校一样还是要挤,0,0.980844
32女，真的快乐！！！,0,0.999399
本80后还没结婚，没娃，单身,0,0.982478
啊，这。。。。,0,0.970942
保护,0,0.887793
6,2,0.9009
保护,0,0.887793
我朋友，93的，前2个都是闺女，硬是第三胎生个儿子。他也满意了！,2,0.997634
快乐，想干嘛干嘛，没负担,0,0.831357
不卷？单价上升，更费钱了。,0,0.992195
不卷？单价上升，更费钱了,0,0.992568
不急因为生的还是很多,2,0.351627
娱乐圈 ，影视圈,2,0.95084
单身最快乐，还省钱。,0,0.956062
结婚就要考虑两个人吃饭，不结婚自己吃饱就好了,0,0.184138
流量密码,2,0.935714
保护,0,0.887793
好好好,0,0.999795
夹带私货是吧，这不是刻板印象是什么,0,0.981263
继续加油,2,0.999807
这不是蛮多的嘛，怎么说人家不结婚了,0,0.917733
保护,0,0.887793
还有这么多，我的天啊,0,0.359605
逆天，男的还在变多,2,0.771578
事实如此啊！,0,0.993745
漂亮,2,0.999952
几万块不过是杯水车薪罢了，不要被这点甜头诱惑了,0,0.94293
？,0,0.993778
没字幕好评,0,0.925824
钱杀死了年轻人的欲望,0,0.996002
真的自私自利很好用,2,0.996728
我长这么大就学会了自私自利,2,0.873838
保护！,0,0.93595
你这又何尝不是新型鸡汤,0,0.974536
有的植物是需要春化作用才能生长开花的，就是冻,2,0.554996
准确来说是男方压力巨大,2,0.496134
快乐的压匹,0,0.998703
00后还在努力哈哈哈,2,0.968349
保护,0,0.887793
那些出轨家暴的问题有什么好的解决方案吗,0,0.933309
啊不是吗,0,0.997466
工资，学历,2,0.850366
还有广西,2,0.884058
太多了吧,0,0.996648
是我正在经历的切身体会,2,0.781167
难道世界上最惨的人才只被喊累？,0,0.997637
快乐的不要不要的,0,0.999977
真的快乐,0,0.999558
也是我的看法,2,0.286683
越聪明，越糊涂。人生一场体验罢了,0,0.0798321
保护,0,0.887793
哦,2,0.961918
太多,0,0.859769
哈哈哈，三贱客,2,0.99264
对极了！,0,0.433159
保护,0,0.887793
好好好,0,0.999795
确实,0,0.483035
保护,0,0.887793
为啥小网站都没有了……,0,0.990189
拒绝绑架,0,0.799827
对的,2,0.957041
这么多,0,0.0371733
哈哈哈哈哈哈哈我一直在等,2,0.976964
太快乐了,0,0.989325
脑子有病,0,0.997605
就是不想结,0,0.9525
哈哈哈哈哈哈哈哈,2,0.826193
我还是要犹豫一下的,2,0.356818
保护,0,0.887793
快乐,0,0.999885
保护,0,0.887793
保护,0,0.887793
我都快40 了，也不敢结婚,0,0.011643
赞,2,0.99983
难道不是吗,0,0.99591
哈哈哈哈哈,2,0.99747
哇哦,2,0.912209
可太快乐了,0,0.995067
非常快乐，下班后时间都是自己的。想怎么躺平都行,0,0.999511
真那么香谁都会上赶着去做啊,2,0.843608
点名表扬,2,0.919523
血压上来了,2,0.463358
何止快乐？简直极乐！,0,0.140645
相当的快乐,0,0.999742
那可就太快乐了,0,0.960805
好！！！,2,0.999023
漂亮,2,0.999952
不用谢,2,0.992361
不对，不只是钱的问题，而是“压力”,0,0.998731
好！,2,0.99937
很好，你的勇气值得俩个币,2,0.997916
太快乐了！,0,0.987774
难道不是吗？,0,0.997683
788万,2,0.931135
不可能,0,0.991947
这个应该不是。生物自然律进化本身就是男女比例是1.1:1。男婴死亡率高于女婴最后趋于动态平衡。,0,0.370643
90后00后对性别应该都没那么大偏见,1,0.650281
好好好,0,0.999795
牛,2,0.998539
人生短短，急个秋,2,0.69785
那可太快乐了，世界娱乐这么多，我想都体验体验,0,0.999379
唉，up说的太对,0,0.675649
有没有适婚人数数量同步对比呀？,0,0.609188
难道不是吗？,0,0.997683
这里才是重点,2,0.870263
.,2,0.256926
至少比结婚快乐,0,0.577489
不同的人生阶段有不同的需求罢了,0,0.681657
师傅别念了,2,0.726548
哟还有杨紫老师,2,0.996513
单身吧,0,0.847158
单身好啊，咕咕,2,0.795315
挺快乐的,0,0.999648
所以那些操心人类疟疾的真的很可笑,0,0.940827
漂亮姐姐,2,0.999923
教育,2,0.972343
保护,0,0.887793
别瞎掰,0,0.943321
太贵了买不起媳妇,0,0.995375
yyds这种也叫新思潮？,0,0.986055
没房贷 没小孩要养 无所谓,0,0.994439
哈哈哈哈哈,2,0.99747
其实并不快乐，谁不想和爱情结合？,0,0.607415
生存压力！,0,0.88954
男孩就是赔钱货，我都想自己是个女的，压力没那么大！,0,0.897472
人家有钱啊,0,0.993902
保护,0,0.887793
是的,2,0.110777
哈哈哈,2,0.998853
哈哈哈,2,0.998853
准确的说不是生存压力，而是生活压力。,2,0.894316
五年增加五岁说明这批人一直没结婚,1,0.193557
也是我的看法,2,0.286683
好好好,0,0.999795
保护,0,0.887793
还好，不结婚不影响谈恋爱，我一谈谈七年很舒服,0,0.953038
保护,0,0.887793
保护,0,0.887793
保护,0,0.887793
保护,0,0.887793
入土会比后悔先来，这个世界没什么牵挂,0,0.92574
快乐的不得了，真的好快乐,0,0.999978
这不是我们这个层次的人应该考虑的问题,0,0.998564
对，生个娃也跳不出我这辈子的循环，何苦呢,0,0.938854
真的快乐,0,0.999558
就是一样啊  不是家族企业谁那么看重,0,0.885229
福建广东家族多，家族产业多，或者有个生意，需要继承，所以不同,2,0.600156
完是个性饭30多岁，别说事业，一点钱攒不下，那么你就得改改了，不绝对,0,0.996701
有道理,2,0.9465
太有道理了！社会对女性的要求高的离谱,0,0.978025
不急，嘿嘿嘿,2,0.972724
保护,0,0.887793
结婚不结婚都会后悔 何不活的自由快乐,0,0.157265
最少我真的快樂,0,0.66863
快乐死了,0,0.597244
保护,0,0.887793
